customer_id,invoice_date,amount,credit_score,industry,month,paid_ratio_3,late_ratio_3,avg_delay_3,delay_trend,days_since_last_payment,is_default
CUST-02974,2023-06-25,5196.66,665,Services,6,0.71,0.33,4.0,4,80,0
CUST-03894,2023-03-09,11411.42,557,Tech,3,0.27,0.77,11.7,6,101,1
CUST-03013,2023-06-27,32159.39,687,Healthcare,6,0.44,0.57,8.4,0,33,0
CUST-02525,2024-01-04,30073.67,344,Energy,1,0.44,0.53,2.3,-15,43,1
CUST-00173,2023-05-14,1740.25,568,Services,5,0.31,0.65,1.4,-3,75,0
CUST-04963,2023-10-10,12857.18,610,Energy,10,0.89,0.15,8.8,1,88,0
CUST-00286,2023-04-09,7027.47,577,Services,4,0.71,0.25,2.8,13,20,0
CUST-00448,2023-09-08,9173.96,774,Retail,9,0.35,0.63,8.2,12,17,0
CUST-01964,2023-05-25,5892.13,444,Retail,5,0.32,0.68,10.5,-4,35,1
CUST-02073,2023-05-17,8902.35,534,Manufacturing,5,0.12,0.83,0.8,0,69,1
CUST-04528,2023-02-12,9146.49,435,Manufacturing,2,0.41,0.63,5.8,12,83,1
CUST-03152,2023-08-19,5099.2,744,Services,8,0.57,0.41,4.8,-14,52,0
CUST-02534,2023-12-10,3955.67,652,Healthcare,12,0.35,0.6,5.2,10,19,0
CUST-02973,2023-02-13,5659.23,693,Manufacturing,2,0.73,0.32,3.3,-6,95,1
CUST-01000,2024-02-17,9773.28,574,Tech,2,0.47,0.51,14.5,12,94,1
CUST-04382,2023-12-08,13084.68,683,Energy,12,0.38,0.66,16.4,-13,83,0
CUST-01937,2023-06-13,16037.41,622,Manufacturing,6,0.95,0.05,4.1,-4,114,1
CUST-03625,2024-03-17,5456.96,482,Energy,3,0.34,0.68,3.8,5,120,1
CUST-03183,2023-09-18,10168.76,739,Manufacturing,9,0.46,0.51,0.9,9,93,1
CUST-00065,2023-02-28,17500.8,362,Tech,2,0.44,0.56,3.6,-10,2,1
CUST-03220,2023-01-12,20588.25,333,Energy,1,0.32,0.66,5.7,-11,83,1
CUST-02094,2024-02-20,7730.54,776,Tech,2,0.3,0.75,3.2,8,7,0
CUST-02465,2023-03-07,6790.33,386,Tech,3,0.37,0.59,2.0,15,84,0
CUST-00740,2024-02-17,9441.78,509,Energy,2,0.88,0.1,17.8,-15,47,0
CUST-01929,2024-01-26,3229.99,761,Services,1,0.79,0.25,8.8,7,22,0
CUST-02437,2023-02-24,6940.38,380,Tech,2,0.71,0.29,13.8,0,117,1
CUST-01724,2023-05-05,14700.98,621,Energy,5,0.51,0.5,5.9,-8,0,0
CUST-01313,2023-02-08,13542.09,714,Services,2,0.56,0.46,4.2,-3,1,0
CUST-03596,2023-04-01,6527.54,489,Services,4,0.34,0.62,11.8,9,73,1
CUST-02599,2023-07-11,9644.8,532,Manufacturing,7,0.17,0.78,10.9,-2,36,1
CUST-03329,2023-02-03,4189.26,691,Healthcare,2,0.4,0.64,2.9,-5,93,0
CUST-00278,2023-03-20,14225.53,468,Energy,3,0.55,0.43,11.0,9,50,0
CUST-02245,2023-10-20,7613.99,742,Tech,10,0.15,0.84,8.7,-4,43,0
CUST-00657,2024-02-15,6497.93,467,Tech,2,0.18,0.84,7.4,-3,23,1
CUST-04028,2023-05-02,6067.01,530,Energy,5,0.34,0.63,5.2,-8,31,0
CUST-03860,2024-02-03,7705.46,449,Manufacturing,2,0.43,0.59,7.7,-6,55,0
CUST-03383,2023-02-14,5662.94,849,Manufacturing,2,0.45,0.55,8.6,15,49,0
CUST-02726,2024-03-18,13718.69,685,Healthcare,3,0.21,0.83,10.9,-13,63,1
CUST-03461,2023-02-08,5906.29,680,Retail,2,0.3,0.68,10.4,-10,29,0
CUST-00823,2023-01-05,28980.29,574,Services,1,0.34,0.63,7.7,5,37,1
CUST-01314,2024-01-06,26164.75,361,Construction,1,0.16,0.87,4.4,3,118,1
CUST-02138,2023-01-07,3970.97,766,Healthcare,1,0.39,0.59,0.9,2,77,1
CUST-04148,2024-01-13,8567.78,827,Retail,1,0.16,0.83,11.0,2,54,0
CUST-00544,2024-02-18,4814.92,449,Healthcare,2,0.73,0.3,7.3,10,2,0
CUST-02883,2023-06-24,6239.67,441,Services,6,0.45,0.56,7.2,10,24,1
CUST-03448,2024-03-21,40212.85,415,Energy,3,0.39,0.6,1.6,10,44,0
CUST-04933,2023-11-13,6335.62,364,Energy,11,0.21,0.76,15.7,4,61,1
CUST-04487,2023-02-06,10809.5,728,Energy,2,0.3,0.73,4.8,9,6,0
CUST-02677,2023-03-21,12494.67,609,Energy,3,0.31,0.66,10.8,15,80,1
CUST-03714,2023-10-26,3639.12,729,Manufacturing,10,0.99,0.05,3.7,2,104,0
CUST-00225,2023-11-17,4088.46,460,Tech,11,0.85,0.12,2.0,0,26,0
CUST-00427,2024-03-22,3087.7,605,Manufacturing,3,0.11,0.92,9.5,5,101,1
CUST-01506,2023-08-24,3988.71,660,Manufacturing,8,0.66,0.33,7.8,-3,101,1
CUST-03633,2023-11-20,828.8,577,Retail,11,0.33,0.64,5.5,8,22,0
CUST-01115,2024-03-23,12527.3,595,Tech,3,0.19,0.8,2.2,10,31,1
CUST-00026,2023-06-19,41913.16,850,Manufacturing,6,0.74,0.23,23.0,-5,1,0
CUST-03283,2024-02-07,9120.29,468,Services,2,0.22,0.74,3.0,2,74,1
CUST-01640,2023-12-07,2609.69,758,Construction,12,0.5,0.47,5.7,0,33,0
CUST-02504,2023-02-24,4845.37,306,Energy,2,0.67,0.37,23.0,-2,51,1
CUST-02571,2023-11-10,5613.33,431,Retail,11,0.6,0.36,5.4,-9,60,1
CUST-04718,2023-03-04,3590.09,646,Retail,3,0.98,0.07,17.8,12,110,0
CUST-00674,2023-01-29,16125.32,552,Retail,1,0.81,0.14,8.7,-10,33,0
CUST-00908,2023-12-27,15494.0,709,Tech,12,0.8,0.22,16.0,1,6,0
CUST-01293,2023-03-13,3215.18,842,Tech,3,0.42,0.62,16.4,13,9,0
CUST-02045,2023-04-13,14473.36,654,Healthcare,4,0.11,0.93,2.7,7,88,1
CUST-04231,2024-01-17,27486.5,667,Services,1,0.76,0.2,32.9,-1,1,0
CUST-01066,2023-02-11,37125.03,810,Energy,2,1.0,0.02,17.7,-6,112,0
CUST-04867,2023-04-06,80191.24,832,Tech,4,0.47,0.49,6.3,9,29,0
CUST-03362,2023-02-16,3937.91,827,Tech,2,0.99,0.0,15.2,1,80,0
CUST-02617,2024-01-03,77604.16,827,Tech,1,0.23,0.79,5.7,-14,28,0
CUST-03699,2023-02-16,6103.61,701,Healthcare,2,0.37,0.61,15.4,7,81,1
CUST-03919,2023-01-02,5044.37,474,Services,1,0.25,0.73,5.8,1,109,0
CUST-01094,2023-08-10,10526.57,377,Tech,8,0.53,0.43,14.0,-3,59,0
CUST-02136,2024-02-10,5086.53,739,Retail,2,0.82,0.14,8.2,2,98,0
CUST-01422,2023-12-18,11150.45,848,Healthcare,12,0.41,0.55,15.1,3,16,0
CUST-04859,2023-04-30,2818.44,531,Services,4,0.92,0.12,6.5,-14,55,0
CUST-02684,2023-04-18,6694.21,699,Energy,4,0.59,0.36,13.7,13,110,0
CUST-02309,2023-01-26,22662.48,512,Services,1,0.52,0.5,8.0,-14,85,0
CUST-01628,2024-01-03,7741.5,492,Healthcare,1,0.81,0.22,9.8,2,50,1
CUST-00692,2023-02-10,9074.98,566,Tech,2,0.19,0.82,3.4,-9,24,0
CUST-03396,2023-07-18,11851.47,425,Construction,7,0.8,0.22,6.2,-6,83,1
CUST-03012,2023-06-14,20671.87,681,Tech,6,0.32,0.7,16.9,-12,15,0
CUST-01491,2023-11-17,2155.59,843,Manufacturing,11,0.35,0.65,6.2,-12,24,0
CUST-03224,2023-09-29,12934.06,801,Healthcare,9,0.64,0.35,8.3,8,14,0
CUST-03092,2023-04-09,6538.67,702,Services,4,0.91,0.13,6.8,5,100,0
CUST-04673,2023-09-01,9258.62,560,Healthcare,9,0.62,0.43,9.2,-15,78,1
CUST-01839,2024-02-23,18919.72,686,Energy,2,0.68,0.34,2.5,15,56,1
CUST-00170,2023-04-12,3117.08,711,Retail,4,0.8,0.17,5.9,-14,14,0
CUST-00189,2023-12-29,3604.31,645,Services,12,0.33,0.66,7.6,15,55,1
CUST-04576,2023-09-11,1722.71,393,Manufacturing,9,0.84,0.16,1.6,-6,81,1
CUST-01874,2023-11-06,5222.19,627,Construction,11,0.48,0.55,29.2,-1,36,1
CUST-00729,2023-12-28,23490.37,399,Healthcare,12,0.26,0.76,11.0,14,64,1
CUST-03789,2023-04-06,7357.9,760,Energy,4,0.42,0.58,12.7,-4,32,0
CUST-01625,2023-08-29,2773.6,614,Healthcare,8,0.32,0.7,14.0,-13,2,1
CUST-02145,2023-05-28,5494.25,324,Healthcare,5,0.31,0.64,10.1,14,48,0
CUST-01383,2024-01-10,2464.42,793,Retail,1,0.35,0.68,26.5,-12,21,0
CUST-00408,2023-12-13,3293.98,652,Manufacturing,12,0.26,0.71,4.6,-7,53,0
CUST-03286,2023-10-31,11059.61,416,Manufacturing,10,0.7,0.32,1.8,-2,20,0
CUST-03514,2024-03-18,3168.14,498,Manufacturing,3,0.62,0.34,5.6,-6,109,0
CUST-04919,2024-03-16,19734.18,578,Manufacturing,3,0.68,0.28,1.9,-6,104,0
CUST-02132,2023-02-01,7654.92,378,Retail,2,0.41,0.54,7.5,15,26,1
CUST-01223,2023-08-15,8677.39,723,Healthcare,8,0.79,0.25,4.3,-11,3,0
CUST-00730,2023-04-05,6485.35,653,Retail,4,0.22,0.79,16.5,-5,114,1
CUST-03015,2023-09-17,15037.14,825,Manufacturing,9,0.61,0.38,15.2,13,98,0
CUST-01394,2023-01-04,15161.7,840,Energy,1,0.35,0.68,1.6,11,0,0
CUST-04647,2023-02-10,10594.0,776,Healthcare,2,0.57,0.44,7.6,-2,3,0
CUST-00962,2023-04-01,12731.46,309,Healthcare,4,0.39,0.62,7.8,-10,54,1
CUST-00116,2023-04-12,6838.53,802,Construction,4,0.81,0.19,6.0,-5,23,0
CUST-04308,2023-05-15,12503.48,559,Energy,5,0.9,0.05,2.5,14,109,1
CUST-03565,2023-03-15,6183.86,823,Services,3,0.77,0.21,4.2,-5,28,0
CUST-03717,2024-03-25,8117.56,305,Tech,3,0.26,0.7,12.8,-13,21,1
CUST-04049,2023-10-05,6504.73,334,Retail,10,0.35,0.67,1.4,-3,22,1
CUST-00971,2023-10-22,5620.78,474,Healthcare,10,0.93,0.04,17.3,2,84,1
CUST-01839,2023-04-07,4669.05,741,Services,4,0.49,0.51,4.7,2,77,0
CUST-01665,2023-12-25,11779.92,446,Services,12,0.95,0.04,32.3,-10,7,0
CUST-01561,2023-03-05,23120.73,492,Retail,3,0.45,0.51,3.2,15,57,0
CUST-02181,2023-12-26,20679.16,312,Energy,12,0.96,0.09,11.5,-3,79,1
CUST-02359,2024-01-25,2965.34,829,Healthcare,1,0.93,0.11,42.6,-10,98,0
CUST-04049,2023-02-08,22728.22,545,Energy,2,0.69,0.27,5.0,-4,87,1
CUST-03130,2023-04-07,6282.19,413,Construction,4,0.11,0.92,7.3,-9,58,1
CUST-01067,2023-04-06,13102.87,532,Tech,4,0.46,0.54,17.8,-2,89,1
CUST-03534,2024-03-10,3924.63,621,Energy,3,0.92,0.11,14.2,-7,6,1
CUST-01693,2023-06-14,9077.77,837,Retail,6,0.9,0.07,17.2,-13,24,0
CUST-04916,2024-01-23,10414.75,425,Services,1,0.27,0.69,19.9,-1,101,1
CUST-01766,2023-04-27,2470.85,612,Tech,4,0.46,0.58,1.9,-9,44,0
CUST-02319,2023-03-25,13182.08,810,Manufacturing,3,0.85,0.19,9.9,-9,89,1
CUST-01552,2023-07-22,23783.52,783,Services,7,0.62,0.38,19.6,8,25,0
CUST-03427,2023-11-22,7046.47,580,Manufacturing,11,0.86,0.18,6.6,5,29,0
CUST-01478,2024-03-04,24055.87,582,Manufacturing,3,0.84,0.18,10.1,3,65,0
CUST-03347,2023-10-31,6962.16,691,Retail,10,0.92,0.05,10.0,11,106,1
CUST-01196,2023-06-01,15989.18,822,Manufacturing,6,0.21,0.77,5.7,11,52,0
CUST-00236,2023-11-04,1373.54,681,Services,11,0.23,0.73,6.7,13,72,1
CUST-02378,2023-07-31,56107.36,515,Healthcare,7,0.17,0.86,3.6,-14,38,0
CUST-02145,2023-09-17,26805.61,841,Retail,9,0.94,0.11,7.8,4,107,0
CUST-01930,2023-11-24,6452.99,415,Construction,11,0.53,0.47,20.7,12,10,0
CUST-03695,2023-05-27,1672.92,808,Services,5,0.16,0.86,20.1,8,78,1
CUST-02035,2023-04-22,10202.85,799,Manufacturing,4,0.39,0.63,5.1,-2,11,1
CUST-03029,2023-08-07,2552.58,570,Services,8,0.42,0.55,1.3,-11,98,1
CUST-04776,2023-05-09,11566.67,739,Energy,5,0.83,0.15,8.1,-15,49,0
CUST-03754,2024-02-27,11262.71,590,Services,2,0.76,0.23,1.4,-4,55,0
CUST-00703,2023-06-26,3815.69,338,Healthcare,6,0.72,0.29,5.4,-4,39,0
CUST-00085,2024-01-12,19866.17,323,Tech,1,0.12,0.92,16.8,3,110,1
CUST-03842,2023-05-04,15436.03,342,Services,5,0.92,0.06,5.5,5,15,0
CUST-01092,2023-09-29,17688.3,469,Healthcare,9,0.29,0.71,12.6,14,48,1
CUST-02649,2023-01-04,8160.71,639,Construction,1,0.67,0.36,2.8,6,31,0
CUST-03257,2023-12-02,2611.24,468,Construction,12,0.16,0.8,18.1,-14,81,1
CUST-01739,2023-12-16,17717.32,837,Healthcare,12,0.17,0.83,5.6,13,116,1
CUST-03142,2023-05-09,6527.0,771,Manufacturing,5,0.11,0.85,15.9,8,44,0
CUST-03468,2023-05-25,2665.58,442,Tech,5,0.61,0.39,18.2,-3,84,0
CUST-04893,2024-01-22,23899.95,400,Healthcare,1,0.67,0.36,5.9,-4,79,1
CUST-02100,2023-03-24,43456.95,774,Healthcare,3,0.15,0.82,2.5,7,70,0
CUST-00599,2023-02-03,7840.06,610,Retail,2,0.36,0.67,7.9,7,4,0
CUST-00781,2023-02-01,45583.31,359,Healthcare,2,0.87,0.11,2.8,15,43,0
CUST-04563,2023-02-02,8717.19,328,Energy,2,0.19,0.78,6.0,11,40,1
CUST-00482,2023-09-10,5976.77,830,Healthcare,9,0.29,0.71,8.2,-9,96,1
CUST-00427,2023-06-26,4893.35,372,Tech,6,0.48,0.56,7.5,5,94,1
CUST-02727,2024-01-11,30021.41,693,Healthcare,1,0.86,0.1,2.2,-14,84,0
CUST-01924,2023-01-31,4341.11,693,Manufacturing,1,0.33,0.65,16.0,-8,66,0
CUST-03858,2023-11-14,14591.81,780,Manufacturing,11,1.0,0.02,7.9,3,73,1
CUST-02903,2024-01-22,5180.56,772,Construction,1,0.42,0.57,18.0,3,74,1
CUST-04968,2024-02-23,5606.91,612,Healthcare,2,0.45,0.51,16.8,2,21,1
CUST-04901,2023-08-09,18475.48,737,Energy,8,0.21,0.77,14.7,-14,16,0
CUST-00373,2023-02-10,5978.77,623,Manufacturing,2,0.71,0.32,30.7,14,113,0
CUST-00044,2023-12-12,5861.52,386,Services,12,0.32,0.73,5.6,-14,88,1
CUST-02078,2024-01-27,20055.2,658,Manufacturing,1,0.67,0.28,5.2,-3,104,0
CUST-04134,2024-01-02,29083.25,496,Energy,1,0.3,0.71,14.7,-10,91,1
CUST-03121,2023-08-17,13571.83,684,Tech,8,0.45,0.51,3.7,-8,49,0
CUST-02479,2023-01-07,4799.1,417,Services,1,0.87,0.15,7.4,3,83,1
CUST-03234,2024-01-17,5385.76,797,Energy,1,0.77,0.18,11.9,-10,93,1
CUST-03039,2023-12-12,8638.05,761,Construction,12,0.24,0.71,17.4,3,30,0
CUST-01084,2023-02-15,10474.97,795,Services,2,0.65,0.38,7.6,-7,12,0
CUST-04584,2023-06-13,3676.47,546,Energy,6,0.67,0.29,0.2,-1,73,0
CUST-00337,2023-10-29,14449.72,533,Retail,10,0.18,0.8,16.7,1,50,1
CUST-04756,2024-01-30,8676.82,716,Tech,1,0.52,0.53,17.7,7,119,0
CUST-01470,2023-07-05,2053.77,766,Construction,7,0.33,0.72,5.8,-8,32,0
CUST-02133,2023-12-24,3853.97,781,Manufacturing,12,0.52,0.45,12.5,-7,104,0
CUST-01392,2023-12-15,5413.75,664,Tech,12,0.8,0.21,19.5,14,19,0
CUST-04127,2023-11-07,7644.29,452,Construction,11,0.24,0.77,17.4,-11,47,1
CUST-04038,2023-12-14,36732.71,571,Services,12,0.21,0.79,14.3,-10,77,1
CUST-02779,2023-02-03,9803.91,691,Services,2,0.34,0.7,10.5,5,71,1
CUST-03835,2023-10-19,4135.58,846,Services,10,0.96,0.07,32.2,10,71,1
CUST-01081,2023-05-15,9667.3,729,Services,5,0.77,0.26,9.1,5,101,0
CUST-00735,2024-01-08,6113.96,488,Tech,1,0.12,0.86,0.8,11,91,1
CUST-02600,2024-03-05,10507.1,551,Construction,3,0.46,0.53,6.2,-5,73,0
CUST-04346,2023-06-13,12893.18,694,Construction,6,0.33,0.67,7.9,-9,120,1
CUST-03547,2023-08-19,21319.65,518,Tech,8,0.67,0.31,11.4,14,103,0
CUST-01162,2023-07-03,7947.17,489,Services,7,0.51,0.45,5.4,15,13,0
CUST-02134,2024-01-16,30066.55,533,Construction,1,0.97,0.0,8.7,12,61,1
CUST-00958,2024-02-20,16754.43,531,Healthcare,2,0.3,0.67,16.6,4,50,0
CUST-02567,2023-09-03,4601.09,657,Manufacturing,9,0.63,0.34,28.5,-1,77,1
CUST-00362,2023-07-09,47471.49,777,Healthcare,7,0.73,0.24,2.6,-3,69,0
CUST-01048,2023-09-13,10525.92,728,Healthcare,9,0.84,0.14,7.8,-1,97,1
CUST-04090,2023-06-03,4154.3,536,Retail,6,0.47,0.53,2.5,-2,80,1
CUST-02302,2024-01-26,30404.03,332,Energy,1,0.72,0.28,6.5,-10,20,1
CUST-02954,2023-09-08,42711.44,512,Manufacturing,9,0.37,0.61,4.3,-12,102,1
CUST-03524,2023-06-10,7891.8,678,Healthcare,6,0.49,0.55,11.7,13,91,1
CUST-02318,2023-10-07,5415.82,301,Construction,10,0.91,0.1,10.1,2,37,0
CUST-02157,2024-01-17,7059.29,749,Tech,1,0.95,0.08,5.1,2,14,0
CUST-02161,2023-04-08,14354.02,726,Services,4,0.75,0.29,8.1,12,35,0
CUST-04236,2023-04-27,22522.84,578,Energy,4,0.44,0.53,4.1,13,99,1
CUST-02565,2023-10-28,12789.63,513,Services,10,0.84,0.15,13.5,-12,8,0
CUST-03570,2023-03-29,8790.08,584,Retail,3,0.12,0.87,9.9,11,107,1
CUST-01352,2023-01-22,26860.43,842,Manufacturing,1,0.19,0.8,9.6,5,98,1
CUST-02585,2023-12-20,6308.99,573,Construction,12,0.7,0.25,1.2,-15,58,0
CUST-04025,2023-06-30,18485.38,310,Healthcare,6,0.36,0.67,2.5,-13,108,1
CUST-01240,2023-07-29,6435.27,346,Manufacturing,7,0.96,0.0,3.5,-11,81,1
CUST-04553,2023-08-27,11439.39,814,Tech,8,0.49,0.56,28.0,8,53,0
CUST-03605,2024-03-26,7399.37,737,Energy,3,0.49,0.54,5.1,4,16,0
CUST-00436,2023-08-25,7748.99,726,Services,8,0.71,0.3,31.3,-10,81,0
CUST-01548,2023-06-16,5991.46,731,Manufacturing,6,0.79,0.18,11.4,12,3,0
CUST-01218,2024-02-12,23762.96,429,Manufacturing,2,0.53,0.47,2.2,-12,120,1
CUST-00448,2024-03-09,4508.23,321,Services,3,0.29,0.69,12.7,-11,111,1
CUST-01884,2023-07-26,4481.95,688,Construction,7,0.8,0.18,3.6,-4,83,0
CUST-01501,2023-08-26,44213.92,434,Retail,8,0.39,0.64,27.8,-9,12,0
CUST-00294,2024-03-20,17716.97,831,Energy,3,0.26,0.73,5.3,15,74,0
CUST-03853,2023-08-26,1202.2,519,Manufacturing,8,0.67,0.33,3.5,-3,114,0
CUST-02132,2023-08-20,5155.36,632,Services,8,0.18,0.85,10.5,15,42,1
CUST-01340,2023-03-20,1901.52,429,Services,3,0.97,0.0,6.8,-8,96,1
CUST-03827,2023-03-14,3787.45,331,Manufacturing,3,0.67,0.34,15.0,-3,91,1
CUST-03576,2024-01-13,657.99,724,Manufacturing,1,0.99,0.02,16.0,-4,7,0
CUST-00951,2024-01-20,7261.98,597,Retail,1,0.41,0.58,6.6,-6,106,1
CUST-04055,2023-07-17,3250.12,803,Services,7,0.97,0.06,8.4,-6,19,0
CUST-00335,2023-08-03,8500.87,656,Retail,8,0.23,0.81,15.6,15,81,0
CUST-03617,2023-01-13,2208.13,754,Services,1,0.14,0.86,22.0,-8,70,1
CUST-02921,2024-03-23,8658.78,700,Energy,3,0.13,0.87,10.8,11,60,1
CUST-04595,2023-03-13,5814.25,754,Services,3,0.52,0.48,10.0,13,43,0
CUST-03975,2024-02-08,26945.25,333,Manufacturing,2,0.17,0.85,11.2,12,96,1
CUST-03750,2023-06-12,25061.44,547,Construction,6,0.56,0.46,11.7,-2,50,0
CUST-04039,2023-07-15,15188.24,341,Healthcare,7,0.39,0.58,8.2,7,57,1
CUST-00922,2024-03-21,6239.83,422,Healthcare,3,0.4,0.56,45.7,-12,74,1
CUST-01213,2023-11-20,39668.17,326,Manufacturing,11,0.67,0.37,10.4,4,116,0
CUST-01013,2023-03-18,2339.22,761,Construction,3,0.25,0.73,0.9,-14,118,1
CUST-02864,2023-07-24,2636.36,446,Services,7,0.79,0.22,4.4,-7,29,0
CUST-00767,2023-07-07,7577.76,795,Construction,7,0.62,0.41,6.0,-10,98,0
CUST-01669,2023-01-08,49179.42,785,Healthcare,1,0.92,0.06,3.0,13,108,1
CUST-02328,2023-08-11,6892.08,759,Services,8,0.43,0.58,10.0,11,83,0
CUST-01480,2024-02-10,6998.17,427,Energy,2,0.98,0.0,2.7,3,100,1
CUST-01379,2024-02-23,2556.7,675,Services,2,0.62,0.43,5.3,15,9,0
CUST-04168,2023-12-05,17270.3,382,Construction,12,0.98,0.0,4.6,-13,93,0
CUST-02235,2023-03-30,17370.71,834,Manufacturing,3,0.12,0.87,4.2,13,17,0
CUST-04615,2023-03-19,15233.62,822,Construction,3,0.76,0.24,7.4,-3,24,0
CUST-04798,2023-10-31,4898.2,402,Retail,10,0.83,0.2,6.1,11,95,1
CUST-01740,2023-04-05,4603.79,818,Services,4,0.15,0.81,3.5,-5,102,1
CUST-04781,2023-04-22,2879.88,661,Tech,4,0.62,0.37,22.8,12,33,0
CUST-00034,2023-02-18,8665.44,555,Energy,2,0.82,0.16,15.3,-2,43,1
CUST-04310,2023-01-09,3414.12,546,Services,1,0.6,0.38,6.0,1,117,0
CUST-04676,2023-07-20,3159.18,491,Energy,7,0.16,0.87,13.5,2,38,0
CUST-01480,2023-08-30,5773.58,834,Services,8,0.72,0.23,25.1,-11,94,0
CUST-03412,2023-03-18,5478.98,613,Energy,3,0.15,0.87,2.9,9,91,1
CUST-00630,2023-05-19,5269.11,575,Construction,5,0.84,0.19,7.2,-13,89,0
CUST-02017,2023-06-22,11768.19,672,Retail,6,0.14,0.9,4.2,-9,107,0
CUST-04081,2023-04-12,8632.06,743,Manufacturing,4,0.22,0.79,5.6,-10,67,1
CUST-00773,2023-01-12,6434.79,494,Manufacturing,1,0.35,0.63,22.2,11,42,0
CUST-02693,2023-09-12,9380.71,557,Tech,9,0.67,0.32,7.7,-13,19,0
CUST-00213,2023-07-20,3665.71,659,Construction,7,0.98,0.07,23.4,11,71,0
CUST-02329,2023-03-23,8815.11,847,Energy,3,0.21,0.83,8.1,4,1,0
CUST-01000,2023-06-05,9140.61,407,Manufacturing,6,0.23,0.77,7.6,-3,113,1
CUST-03230,2024-02-29,2434.66,323,Services,2,0.43,0.61,5.2,-5,113,0
CUST-03061,2024-03-13,17971.73,764,Healthcare,3,0.85,0.18,8.4,11,26,0
CUST-04837,2023-10-09,4003.21,321,Construction,10,0.52,0.52,13.3,5,33,0
CUST-00869,2023-05-23,8710.18,801,Tech,5,0.39,0.63,1.3,-14,54,0
CUST-02651,2023-04-27,20568.77,800,Manufacturing,4,0.61,0.43,17.3,-8,35,0
CUST-01260,2023-04-08,16992.74,706,Healthcare,4,0.33,0.71,0.9,-4,84,1
CUST-00237,2023-09-07,8328.73,629,Services,9,0.46,0.5,5.6,-4,71,0
CUST-00665,2023-11-07,6063.25,585,Services,11,0.4,0.65,2.6,7,86,1
CUST-03771,2024-01-06,17292.18,446,Energy,1,0.82,0.16,5.5,-1,106,0
CUST-03931,2023-09-13,13901.55,683,Services,9,0.93,0.06,9.3,9,71,1
CUST-03720,2023-08-10,4940.93,310,Retail,8,0.78,0.25,16.4,-8,68,1
CUST-02207,2023-08-11,4290.18,575,Manufacturing,8,0.5,0.52,15.7,-4,103,0
CUST-04868,2024-03-12,1543.98,602,Construction,3,0.55,0.49,2.5,7,64,0
CUST-00048,2023-03-23,9165.72,503,Energy,3,0.21,0.78,9.3,15,84,1
CUST-02699,2023-09-07,7584.35,644,Services,9,0.77,0.22,9.9,9,43,1
CUST-00360,2023-12-07,20109.61,565,Services,12,0.64,0.31,13.4,-6,42,0
CUST-03712,2023-01-31,10799.38,321,Retail,1,0.91,0.09,5.5,5,73,1
CUST-02662,2023-06-30,23561.83,835,Construction,6,0.28,0.74,7.1,-13,65,1
CUST-04663,2023-02-24,4638.33,395,Construction,2,0.78,0.2,0.4,-10,20,1
CUST-01060,2023-02-04,20141.15,744,Construction,2,0.72,0.28,5.7,9,60,0
CUST-01732,2023-06-15,5307.45,562,Retail,6,0.34,0.63,5.5,15,12,1
CUST-00399,2023-12-28,15094.37,682,Energy,12,0.7,0.33,3.1,15,107,0
CUST-02318,2023-09-02,2522.47,849,Services,9,0.93,0.03,1.4,6,113,1
CUST-02648,2023-11-08,9780.13,691,Tech,11,0.93,0.09,13.8,14,117,0
CUST-00455,2023-05-29,1656.15,839,Healthcare,5,0.75,0.24,21.6,12,120,1
CUST-00580,2023-03-14,6543.91,391,Healthcare,3,0.14,0.81,8.4,-1,27,1
CUST-04483,2023-05-01,11525.11,458,Services,5,0.89,0.15,5.4,-2,29,0
CUST-04934,2023-09-23,5341.3,527,Energy,9,0.69,0.31,5.4,-13,81,1
CUST-03125,2023-09-11,3496.96,772,Manufacturing,9,0.38,0.63,26.0,2,105,0
CUST-00759,2024-02-16,15944.91,671,Retail,2,0.27,0.75,9.4,5,1,0
CUST-03268,2023-04-21,7459.4,675,Construction,4,0.2,0.82,7.1,8,57,0
CUST-02091,2023-08-02,5477.17,336,Tech,8,0.15,0.87,30.3,8,82,1
CUST-01459,2023-09-09,8379.28,336,Retail,9,0.78,0.25,14.8,1,20,1
CUST-01967,2023-01-07,66791.78,400,Energy,1,0.31,0.7,17.8,12,89,1
CUST-03268,2023-06-07,20390.05,842,Retail,6,0.12,0.87,6.3,-2,45,0
CUST-00731,2023-11-20,20538.55,489,Tech,11,0.46,0.51,16.6,-2,88,1
CUST-00169,2023-03-23,11480.87,811,Manufacturing,3,0.53,0.51,5.4,0,82,1
CUST-01706,2023-06-23,9257.49,389,Tech,6,0.25,0.8,8.2,3,24,1
CUST-01335,2023-11-19,1191.7,305,Manufacturing,11,0.14,0.85,14.7,11,104,1
CUST-03183,2023-06-09,4707.05,438,Retail,6,0.27,0.69,14.7,-5,56,1
CUST-03297,2023-12-17,5516.73,394,Manufacturing,12,0.71,0.26,13.7,-11,19,0
CUST-02335,2023-11-13,1808.2,685,Manufacturing,11,0.17,0.85,0.8,-15,5,1
CUST-01263,2023-08-08,3210.13,422,Construction,8,0.6,0.37,3.8,13,17,0
CUST-00988,2023-11-10,1661.26,584,Services,11,0.23,0.8,5.7,6,48,1
CUST-02446,2023-03-04,7858.42,665,Services,3,0.28,0.76,14.5,4,81,1
