customer_id,amount_normalized,customer_age_normalized,invoice_frequency,credit_score_normalized,industry_risk_factor,seasonal_factor,is_bad_payer,amount,credit_score,industry,customer_age_months,payment_count,invoice_month,hist_paid_ratio,hist_late_ratio,hist_avg_delay_normalized,hist_payment_count_normalized
CUST-007033,0.000374,0.867052,0.79,0.46,0.4,1.0711,0,2370.46,553,Logistics,156,196,10,0.4853,0.3216,0.067917,0.43
CUST-007034,0.000261,0.965318,4.33,0.52,0.18,0.9665,0,1806.57,586,Healthcare,173,128,4,0.6778,0.3222,0.17925,0.75
CUST-007035,0.00155,0.416185,1.93,0.225455,0.2,0.9797,0,8247.97,424,Pharmaceuticals,78,89,1,0.5042,0.4654,0.44125,0.81
CUST-007036,0.003911,0.179191,2.14,0.927273,0.48,1.0197,1,20052.24,810,Food & Beverage,37,156,10,0.8551,0.1292,0.066667,0.45
CUST-007037,0.004166,0.080925,7.88,0.925455,0.3,0.8873,1,21327.23,809,Real Estate,20,152,9,0.8678,0.0814,0.0515,0.24
CUST-007038,0.007113,0.809249,5.19,0.450909,0.18,1.1333,1,36060.27,548,Healthcare,146,99,11,0.5156,0.3033,0.142333,0.02
CUST-007039,0.001328,0.023121,0.94,0.594545,0.25,1.0327,0,7139.57,627,Telecom,10,41,10,0.6859,0.2425,0.147833,0.255
CUST-007040,0.010808,0.421965,0.75,0.652727,0.28,0.8739,0,54533.59,659,Energy,79,61,8,0.7664,0.2336,0.27225,0.415
CUST-007041,9.3e-05,0.294798,6.9,0.46,0.28,0.8732,1,964.27,553,Energy,57,124,5,0.603,0.2982,0.124167,0.29
CUST-007042,0.079051,0.439306,12.28,0.316364,0.55,0.983,1,395717.72,474,Construction,82,133,3,0.3087,0.392,0.136917,0.11
CUST-007043,0.001279,0.971098,0.82,0.596364,0.5,0.9361,1,6895.72,628,Agriculture,174,97,4,0.6408,0.2467,0.130083,0.02
CUST-007044,0.006029,0.630058,12.13,0.576364,0.48,1.0229,1,30642.63,617,Food & Beverage,115,139,3,0.4406,0.2749,0.172167,0.115
CUST-007045,0.002056,0.820809,2.25,0.565455,0.35,1.1,1,10780.19,611,Manufacturing,148,8,10,0.4803,0.2462,0.306333,0.175
CUST-007046,0.004093,0.606936,9.44,0.676364,0.22,0.8291,0,20964.98,672,Finance,111,149,8,0.7642,0.229,0.2005,0.14
CUST-007047,0.007703,0.728324,5.56,0.894545,0.4,0.8414,0,39013.41,792,Logistics,132,192,5,0.8071,0.0679,0.017333,0.395
CUST-007048,1.0,0.034682,9.42,0.58,0.45,1.0976,1,5000000.0,619,Retail,12,5,11,0.6487,0.2285,0.0935,0.01
CUST-007049,2.3e-05,0.225434,4.14,0.667273,0.22,0.8237,1,615.26,667,Finance,45,34,8,0.7231,0.2389,0.16525,0.435
CUST-007050,0.000617,0.895954,0.68,0.767273,0.52,0.9618,0,3582.38,722,Tourism,161,9,1,0.6202,0.2012,0.122667,0.88
CUST-007051,0.000269,0.919075,0.5,0.736364,0.2,0.8976,0,1844.72,705,Pharmaceuticals,165,38,9,0.804,0.196,0.090083,0.685
CUST-007052,0.007975,0.566474,3.95,0.523636,0.4,1.1392,0,40371.48,588,Logistics,104,43,11,0.4385,0.2858,0.2985,0.745
CUST-007053,0.00946,0.820809,0.5,0.652727,0.4,1.0234,0,47797.4,659,Logistics,148,96,10,0.7392,0.1966,0.104917,0.545
CUST-007054,0.071383,0.485549,1.08,0.734545,0.52,0.9691,0,357376.9,704,Tourism,90,138,3,0.8331,0.1432,0.008417,0.625
CUST-007055,0.004774,0.369942,0.92,0.430909,0.55,0.9316,0,24365.16,537,Construction,70,12,1,0.5675,0.3537,0.042083,0.97
CUST-007056,0.057651,0.757225,2.23,0.865455,0.3,1.0781,0,288723.76,776,Real Estate,137,99,3,0.8134,0.0873,0.0985,0.665
CUST-007057,0.041067,0.057803,3.64,0.896364,0.3,0.8946,0,205815.41,793,Real Estate,16,146,2,0.739,0.0608,0.013083,0.495
CUST-007058,0.003333,0.618497,9.68,0.503636,0.55,0.8345,1,17164.47,577,Construction,113,140,7,0.4789,0.3227,0.261,0.475
CUST-007059,0.001012,0.144509,11.01,0.670909,0.55,1.0839,0,5561.11,669,Construction,31,31,10,0.7177,0.1897,0.066167,0.565
CUST-007060,0.003237,0.947977,16.15,0.752727,0.4,0.8984,1,16681.17,714,Logistics,170,11,4,0.57,0.248,0.053167,0.055
CUST-007061,0.001068,0.867052,5.77,0.536364,0.48,0.7983,1,5840.99,595,Food & Beverage,156,98,7,0.559,0.2605,0.194083,0.825
CUST-007062,0.005022,0.485549,10.17,0.723636,0.45,1.0336,1,25607.1,698,Retail,90,27,3,0.8224,0.1776,0.098,0.99
CUST-007063,0.000803,0.965318,6.25,0.665455,0.2,0.9359,0,4513.99,666,Technology,173,21,6,0.7653,0.2347,0.1465,0.975
CUST-007064,0.008671,0.867052,9.66,0.369091,0.3,0.8324,1,43851.23,503,Real Estate,156,128,7,0.5367,0.4293,0.055083,0.705
CUST-007065,6.9e-05,0.705202,0.5,0.718182,0.18,0.7897,0,844.13,695,Healthcare,128,13,7,0.6664,0.1581,0.038083,0.23
CUST-007066,0.00931,0.82659,13.04,0.434545,0.2,0.9638,1,47043.03,539,Technology,149,45,5,0.5573,0.3139,0.047417,0.87
CUST-007067,0.017464,0.387283,1.07,0.805455,0.28,0.8371,0,87812.87,743,Energy,73,175,6,0.7302,0.1876,0.010917,0.97
CUST-007068,0.013803,0.595376,3.36,0.512727,0.2,0.9661,0,69506.64,582,Pharmaceuticals,109,25,3,0.4583,0.3093,0.286667,0.29
CUST-007069,0.0,0.456647,2.91,0.605455,0.22,1.171,0,500.0,633,Finance,85,77,12,0.7105,0.232,0.20575,0.085
CUST-007070,0.006724,0.913295,3.32,0.885455,0.4,0.9064,1,34115.64,787,Logistics,164,64,4,0.8894,0.0969,0.0545,0.35
CUST-007071,0.010132,0.300578,4.84,0.725455,0.22,1.0821,0,51153.06,699,Finance,58,198,11,0.768,0.2111,0.033333,0.015
CUST-007072,1.0,0.606936,3.1,0.44,0.48,0.8946,1,5000000.0,542,Food & Beverage,111,99,6,0.4756,0.3688,0.208583,0.915
CUST-007073,0.006022,0.878613,4.67,0.450909,0.3,1.0214,0,30606.67,548,Real Estate,158,156,3,0.5973,0.292,0.1465,0.245
CUST-007074,0.000132,0.248555,3.06,0.527273,0.25,0.7741,1,1158.05,590,Telecom,49,148,7,0.6511,0.3217,0.175,0.405
CUST-007075,5e-05,0.803468,0.5,0.707273,0.5,1.0042,0,748.81,689,Agriculture,145,169,3,0.7952,0.1906,0.100417,0.345
CUST-007076,0.002689,0.514451,3.95,0.7,0.48,0.8971,0,13941.86,685,Food & Beverage,95,4,9,0.733,0.1908,0.181333,0.405
CUST-007077,0.000693,0.578035,3.24,0.481818,0.4,0.9772,0,3965.35,565,Logistics,106,84,4,0.4935,0.2925,0.040833,0.71
CUST-007078,0.022618,0.554913,3.53,0.423636,0.2,0.9114,0,113580.73,533,Technology,102,197,2,0.5547,0.3184,0.365,0.05
CUST-007079,0.118514,0.046243,0.5,0.687273,0.22,0.8546,0,593010.6,678,Finance,14,24,6,0.7026,0.2524,0.128083,0.75
CUST-007080,0.0,0.063584,2.53,0.601818,0.5,0.8989,1,500.0,631,Agriculture,17,145,9,0.6011,0.2508,0.217833,0.055
CUST-007081,0.002182,0.393064,8.32,1.0,0.2,1.017,0,11411.21,850,Technology,74,133,10,0.8823,0.049,0.0245,0.155
CUST-007082,0.05788,0.156069,1.62,0.641818,0.48,1.0914,0,289870.56,653,Food & Beverage,33,57,10,0.7419,0.1871,0.131083,0.82
CUST-007083,0.023565,0.317919,2.35,0.965455,0.15,0.9126,0,118313.06,831,Education,61,154,2,0.9602,0.0398,0.014333,0.255
CUST-007084,0.000735,0.566474,0.52,0.421818,0.5,0.9401,0,4172.44,532,Agriculture,104,100,4,0.6106,0.3483,0.175667,0.45
CUST-007085,0.009284,0.630058,2.39,0.349091,0.18,0.9123,0,46917.79,492,Healthcare,115,200,5,0.4768,0.3772,0.223333,0.51
CUST-007086,0.04879,0.439306,2.02,0.430909,0.52,0.8969,0,244425.76,537,Tourism,82,145,9,0.5861,0.329,0.059583,0.87
CUST-007087,0.004601,0.589595,8.58,0.850909,0.22,0.7753,0,23503.72,768,Finance,108,184,7,0.7834,0.0957,0.094417,0.945
CUST-007088,0.016262,0.606936,0.5,0.954545,0.5,0.903,0,81803.59,825,Agriculture,111,8,5,0.9194,0.0806,0.045083,0.045
CUST-007089,0.055807,0.624277,12.08,0.492727,0.5,0.8795,0,279506.23,571,Agriculture,114,192,6,0.6302,0.2736,0.260083,0.93
CUST-007090,0.003662,0.641618,3.44,0.550909,0.25,0.8531,0,18810.56,603,Telecom,117,197,9,0.5715,0.2767,0.174833,0.225
CUST-007091,0.005193,0.32948,3.02,0.423636,0.3,1.0058,0,26462.91,533,Real Estate,63,10,4,0.5124,0.3085,0.015917,0.715
CUST-007092,0.034255,0.445087,8.69,0.305455,0.2,0.9001,0,171756.87,468,Pharmaceuticals,83,178,2,0.4408,0.372,0.036667,0.325
CUST-007093,0.018366,0.427746,0.85,0.765455,0.55,0.8963,1,92319.6,721,Construction,80,124,5,0.6715,0.134,0.188,0.055
CUST-007094,0.066922,0.236994,0.94,0.676364,0.25,0.7896,0,335074.12,672,Telecom,47,183,7,0.7309,0.2691,0.037083,0.325
CUST-007095,0.028548,0.953757,8.3,0.638182,0.48,1.1626,0,143227.75,651,Food & Beverage,171,14,12,0.7374,0.1953,0.006833,0.66
CUST-007096,0.147722,0.387283,10.61,0.38,0.48,0.9356,1,739037.38,509,Food & Beverage,73,91,4,0.5722,0.3974,0.115,0.815
CUST-007097,0.001291,0.184971,7.28,0.932727,0.52,1.1698,1,6952.87,813,Tourism,38,27,12,0.8483,0.0615,0.044833,0.825
CUST-007098,0.008526,0.404624,0.5,0.543636,0.28,0.9181,0,43124.76,599,Energy,76,5,1,0.6659,0.2661,0.159083,0.175
CUST-007099,0.003236,0.317919,4.22,0.732727,0.22,0.7961,0,16679.81,703,Finance,61,79,8,0.7411,0.156,0.127583,0.745
CUST-007100,5.9e-05,0.601156,2.4,0.370909,0.52,0.9273,0,797.04,504,Tourism,110,156,5,0.5072,0.3217,0.214333,0.625
CUST-007101,0.000519,0.578035,6.6,0.6,0.25,1.0314,0,3095.53,630,Telecom,106,133,10,0.6087,0.2627,0.06075,0.305
CUST-007102,0.040385,0.289017,0.69,0.689091,0.18,0.9588,1,202405.85,679,Healthcare,56,86,2,0.6145,0.2298,0.350167,0.46
CUST-007103,0.016652,0.421965,10.12,0.694545,0.52,1.0249,0,83751.21,682,Tourism,79,140,3,0.7301,0.179,0.143583,0.74
CUST-007104,0.030923,0.982659,1.63,0.663636,0.52,1.1654,1,155099.89,665,Tourism,176,8,12,0.6342,0.2529,0.237333,0.35
CUST-007105,0.002927,0.693642,1.56,0.725455,0.55,1.0533,0,15133.52,699,Construction,126,59,10,0.7756,0.2061,0.06675,0.11
CUST-007106,0.00621,0.820809,0.79,0.429091,0.28,1.1396,1,31544.85,536,Energy,148,193,12,0.5342,0.318,0.221333,0.075
CUST-007107,0.010629,0.953757,0.5,0.670909,0.35,1.0423,0,53640.19,669,Manufacturing,171,60,10,0.7873,0.1938,0.070333,0.43
CUST-007108,0.002432,0.820809,1.5,0.656364,0.2,0.895,0,12656.54,661,Technology,148,80,5,0.7422,0.2042,0.300083,0.385
CUST-007109,0.009822,0.023121,0.64,0.678182,0.22,1.1064,0,49605.75,673,Finance,10,55,11,0.7708,0.2292,0.05525,0.755
CUST-007110,0.0,0.473988,5.36,0.649091,0.2,0.9126,0,500.0,657,Pharmaceuticals,88,94,4,0.6898,0.2808,0.111583,0.84
CUST-007111,0.00494,0.289017,5.65,0.403636,0.18,0.9438,0,25196.97,522,Healthcare,56,171,9,0.564,0.3414,0.018917,0.865
CUST-007112,0.001667,0.052023,7.04,0.396364,0.45,0.9018,1,8831.89,518,Retail,15,41,9,0.6194,0.3321,0.235,0.885
CUST-007113,0.01246,0.803468,0.5,0.232727,0.25,0.8611,1,62796.09,428,Telecom,145,10,8,0.3393,0.4215,0.205417,0.43
CUST-007114,0.136728,0.017341,1.73,0.783636,0.15,0.9268,0,684072.72,731,Education,9,116,2,0.7984,0.113,0.06025,0.205
CUST-007115,0.013902,0.543353,0.5,0.785455,0.35,0.9179,1,70001.93,732,Manufacturing,100,84,5,0.6235,0.129,0.046583,0.16
CUST-007116,0.015915,0.83815,2.83,0.789091,0.18,0.8334,0,80065.09,734,Healthcare,151,107,8,0.7831,0.2169,0.064833,0.9
CUST-007117,0.353541,0.456647,9.59,0.690909,0.18,0.8072,0,1768027.56,680,Healthcare,85,7,8,0.6732,0.2062,0.07725,0.74
CUST-007118,0.002243,0.202312,2.1,0.247273,0.25,0.7971,1,11715.43,436,Telecom,41,21,7,0.3711,0.4139,0.217333,0.67
CUST-007119,0.000699,0.138728,8.28,0.449091,0.2,0.9267,0,3992.3,547,Pharmaceuticals,30,75,4,0.5698,0.3128,0.05975,0.56
CUST-007120,0.000197,0.560694,11.79,0.667273,0.25,1.05,1,1482.82,667,Telecom,103,101,3,0.6512,0.2743,0.24675,0.035
CUST-007121,0.091685,0.942197,1.09,0.66,0.48,0.8256,0,458881.21,663,Food & Beverage,169,44,8,0.713,0.2479,0.183333,0.945
CUST-007122,0.044162,0.578035,0.5,0.594545,0.55,0.8454,1,221286.97,627,Construction,106,88,8,0.7154,0.2846,0.091417,0.78
CUST-007123,0.000159,0.046243,5.38,0.701818,0.18,1.0369,1,1295.06,686,Healthcare,14,37,10,0.6432,0.1836,0.081833,0.96
CUST-007124,0.041761,0.346821,3.46,0.638182,0.45,0.9673,0,209282.32,651,Retail,66,172,5,0.7611,0.2084,0.104833,0.92
CUST-007125,0.012275,0.300578,1.71,0.658182,0.52,0.9783,1,61871.04,662,Tourism,58,65,3,0.6847,0.2079,0.216917,0.065
CUST-007126,0.000184,0.83815,1.83,0.52,0.4,0.9166,0,1419.97,586,Logistics,151,114,5,0.619,0.381,0.0095,0.55
CUST-007127,0.010609,0.982659,0.5,0.814545,0.18,0.9359,0,53538.35,748,Healthcare,176,6,4,0.7796,0.1471,0.04575,0.135
CUST-007128,0.006513,0.936416,8.19,0.556364,0.15,0.8282,1,33060.94,606,Education,168,38,8,0.5531,0.2721,0.20625,0.57
CUST-007129,0.004418,0.358382,1.11,0.392727,0.3,0.8793,1,22588.31,516,Real Estate,68,171,2,0.5364,0.4171,0.280417,0.2
CUST-007130,0.000191,0.693642,0.5,0.494545,0.25,1.1177,0,1453.01,572,Telecom,126,57,11,0.6434,0.2849,0.248417,0.79
CUST-007131,1.0,0.601156,6.05,0.572727,0.2,0.8279,0,5000000.0,615,Technology,110,70,8,0.697,0.2689,0.2625,0.005
CUST-007132,0.000338,0.017341,2.65,0.816364,0.55,1.0452,0,2188.83,749,Construction,9,65,10,0.7688,0.109,0.02925,0.97
CUST-007133,0.00059,0.531792,5.76,0.627273,0.5,0.818,0,3450.19,645,Agriculture,98,183,6,0.6796,0.2021,0.00975,0.915
CUST-007134,0.00023,0.971098,9.29,0.601818,0.45,0.9476,0,1651.85,631,Retail,174,112,4,0.7258,0.2742,0.235583,0.315
CUST-007135,0.065807,0.99422,1.93,0.409091,0.28,1.0968,1,329502.65,525,Energy,178,35,11,0.3642,0.4236,0.180917,0.575
CUST-007136,0.000382,0.156069,0.5,0.778182,0.25,1.0269,0,2412.05,728,Telecom,33,24,3,0.7625,0.1577,0.120083,0.7
CUST-007137,0.00204,0.976879,1.17,0.516364,0.55,1.0413,0,10698.5,584,Construction,175,38,10,0.4528,0.346,0.098,0.035
CUST-007138,0.011229,0.456647,0.5,0.616364,0.18,0.8906,0,56641.51,639,Healthcare,85,3,5,0.6391,0.1979,0.018583,0.53
CUST-007139,0.0,0.433526,0.65,0.905455,0.22,0.7969,0,500.0,798,Finance,81,179,6,0.8839,0.0886,0.0115,0.28
CUST-007140,0.000603,0.66474,7.56,0.727273,0.2,0.9845,0,3514.77,700,Pharmaceuticals,121,189,1,0.6026,0.1511,0.09975,0.56
CUST-007141,0.000875,0.393064,11.35,0.34,0.52,0.9446,1,4873.05,487,Tourism,74,168,1,0.5235,0.4258,0.347417,0.245
CUST-007142,0.039342,0.560694,4.52,0.314545,0.35,1.1099,0,197189.5,473,Manufacturing,103,54,11,0.5381,0.3548,0.49925,0.9
CUST-007143,0.003083,0.0,5.26,0.623636,0.3,1.0345,0,15915.93,643,Real Estate,6,66,10,0.5685,0.254,0.001417,0.05
CUST-007144,0.00175,0.959538,5.26,0.414545,0.15,0.982,0,9249.96,528,Education,172,115,3,0.5432,0.3415,0.165917,0.755
CUST-007145,0.037415,0.549133,0.53,0.752727,0.3,0.8971,0,187557.53,714,Real Estate,101,60,2,0.791,0.209,0.130417,0.38
CUST-007146,0.00157,0.092486,0.5,0.643636,0.45,1.1249,1,8348.41,654,Retail,22,15,12,0.557,0.2325,0.305833,0.235
CUST-007147,0.061457,0.641618,4.79,0.665455,0.28,0.939,1,307753.55,666,Energy,117,174,1,0.7754,0.1747,0.076583,0.365
CUST-007148,0.947508,0.520231,0.5,0.507273,0.2,1.1214,0,4737567.53,579,Technology,96,110,11,0.5814,0.269,0.10775,0.195
CUST-007149,0.056339,0.50289,6.68,0.952727,0.45,0.8411,0,282168.53,824,Retail,93,183,8,0.8569,0.0694,0.05325,0.91
CUST-007150,0.266083,0.936416,3.58,1.0,0.5,1.1349,0,1330780.87,850,Agriculture,168,4,12,0.8216,0.0943,0.047167,0.915
CUST-007151,0.0156,1.0,0.5,0.585455,0.15,0.9431,0,78493.99,622,Education,179,24,1,0.5124,0.2411,0.222917,0.125
CUST-007152,0.007702,0.976879,4.31,0.7,0.22,0.9922,0,39008.13,685,Finance,175,83,10,0.7626,0.1648,0.146,0.435
CUST-007153,0.00419,0.959538,3.73,0.652727,0.15,0.7699,0,21450.21,659,Education,172,94,8,0.6916,0.2526,0.1285,0.89
CUST-007154,0.03703,0.514451,1.89,0.589091,0.55,0.9046,1,185631.67,624,Construction,95,103,5,0.6554,0.2125,0.11225,0.48
CUST-007155,0.000249,0.277457,6.81,0.483636,0.55,0.9513,0,1745.52,566,Construction,54,40,4,0.6057,0.3173,0.182833,0.99
CUST-007156,0.039642,0.213873,1.45,0.438182,0.22,0.7819,1,198688.85,541,Finance,43,27,8,0.6475,0.3338,0.283333,0.185
CUST-007157,0.001939,0.867052,1.9,0.429091,0.18,0.8411,0,10194.74,536,Healthcare,156,180,8,0.5886,0.3681,0.376,0.09
CUST-007158,0.016576,0.861272,4.77,0.709091,0.5,1.1255,1,83373.52,690,Agriculture,155,37,11,0.7747,0.2253,0.152917,0.09
CUST-007159,0.006463,0.757225,5.58,0.541818,0.2,0.7947,1,32810.86,598,Pharmaceuticals,137,1,8,0.6041,0.3025,0.211917,0.14
CUST-007160,0.018666,0.33526,1.28,0.167273,0.48,0.9734,0,93822.63,392,Food & Beverage,64,137,3,0.2871,0.5156,0.155917,0.73
CUST-007161,0.022337,0.387283,0.5,0.716364,0.4,1.1623,0,112173.95,694,Logistics,73,146,12,0.7354,0.1556,0.058,0.38
CUST-007162,0.008,0.745665,0.78,0.629091,0.28,0.8701,1,40496.73,646,Energy,135,123,8,0.7019,0.221,0.13225,0.84
CUST-007163,0.007106,0.277457,1.22,0.88,0.2,0.9375,0,36024.03,784,Pharmaceuticals,54,39,1,0.7605,0.0842,0.0695,0.73
CUST-007164,0.001681,0.722543,9.42,0.703636,0.22,0.9781,1,8905.53,687,Finance,131,30,4,0.717,0.1835,0.037667,0.18
CUST-007165,0.004872,0.913295,8.96,0.367273,0.5,0.9192,1,24857.93,502,Agriculture,164,20,5,0.5809,0.3335,0.23475,0.615
CUST-007166,0.000849,0.635838,4.32,0.230909,0.2,0.8518,1,4746.57,427,Pharmaceuticals,116,143,6,0.4755,0.3964,0.17,0.2
CUST-007167,0.00035,0.965318,4.94,0.505455,0.28,0.9144,1,2251.61,578,Energy,173,64,5,0.5502,0.2766,0.313,0.005
CUST-007168,7.8e-05,0.271676,3.88,0.521818,0.15,0.9481,0,890.65,587,Education,53,119,5,0.5955,0.3042,0.147917,0.9
CUST-007169,0.020552,0.289017,6.04,0.807273,0.4,0.9795,0,103249.71,744,Logistics,56,153,5,0.7647,0.179,0.123333,0.18
CUST-007170,0.000467,0.242775,1.73,0.634545,0.18,0.9256,1,2835.49,649,Healthcare,48,177,9,0.7074,0.2426,0.236083,0.36
CUST-007171,0.014072,0.560694,3.16,0.841818,0.28,1.0146,1,70853.78,763,Energy,103,67,10,0.8657,0.0944,0.102417,0.065
CUST-007172,0.005205,0.710983,4.44,0.394545,0.25,1.0424,0,26520.66,517,Telecom,129,122,10,0.5135,0.3572,0.076,0.645
CUST-007173,0.000302,0.456647,2.53,0.810909,0.4,0.9416,0,2010.27,746,Logistics,85,26,3,0.6961,0.1621,0.081667,0.545
CUST-007174,6.7e-05,0.635838,5.93,0.767273,0.25,0.9617,0,835.73,722,Telecom,116,173,2,0.7448,0.1498,0.10925,0.89
CUST-007175,0.00919,0.820809,10.79,0.269091,0.35,1.0606,0,46443.77,448,Manufacturing,148,126,10,0.4431,0.4398,0.221,0.295
CUST-007176,0.00037,0.150289,4.36,0.876364,0.2,0.8759,0,2349.56,782,Technology,32,6,2,0.699,0.1166,0.095917,0.095
CUST-007177,0.007391,0.907514,0.5,0.652727,0.45,0.8279,0,37453.37,659,Retail,163,32,8,0.7733,0.2211,0.07975,0.34
CUST-007178,0.013005,0.942197,3.77,0.707273,0.4,0.9766,0,65520.65,689,Logistics,169,17,5,0.707,0.216,0.124333,0.495
CUST-007179,0.000406,0.647399,4.77,0.478182,0.2,0.8949,1,2527.68,563,Pharmaceuticals,118,174,5,0.4181,0.2707,0.121583,0.985
CUST-007180,0.000182,0.491329,1.33,0.867273,0.15,0.8329,0,1408.34,777,Education,91,53,6,0.7919,0.2081,0.119917,0.08
CUST-007181,0.00293,0.653179,1.55,0.42,0.2,0.8648,0,15148.41,531,Pharmaceuticals,119,100,9,0.561,0.439,0.029833,0.58
CUST-007182,0.002292,0.710983,3.62,0.787273,0.55,0.817,1,11956.49,733,Construction,129,132,7,0.7935,0.1677,0.064833,0.82
CUST-007183,0.000942,0.277457,4.91,0.785455,0.2,0.9158,1,5208.78,732,Pharmaceuticals,54,110,5,0.7661,0.2339,0.154167,0.305
CUST-007184,0.0,0.433526,8.21,0.458182,0.3,0.8553,1,500.0,552,Real Estate,81,156,5,0.5741,0.3871,0.248083,0.685
CUST-007185,0.033057,0.312139,5.75,0.996364,0.4,1.0601,0,165770.48,848,Logistics,60,71,10,0.9832,0.0168,0.009333,0.21
CUST-007186,0.003553,0.317919,0.58,0.678182,0.55,0.9285,0,18264.99,673,Construction,61,144,9,0.7134,0.2375,0.068417,0.925
CUST-007187,0.013753,0.543353,1.71,0.754545,0.25,0.884,1,69257.86,715,Telecom,100,101,9,0.7062,0.1586,0.0585,0.96
CUST-007188,0.003785,0.248555,0.64,0.358182,0.18,0.8986,1,19425.19,497,Healthcare,49,167,2,0.537,0.3634,0.312,0.64
CUST-007189,0.025884,0.913295,5.66,1.0,0.18,0.7939,1,129905.43,850,Healthcare,164,91,7,0.8394,0.1104,0.055167,0.67
CUST-007190,0.00254,0.49711,1.24,0.412727,0.25,1.0706,0,13199.03,527,Telecom,92,158,10,0.6097,0.3195,0.109833,0.435
CUST-007191,0.002179,0.479769,0.53,0.821818,0.48,0.9003,1,11394.65,752,Food & Beverage,89,57,1,0.8422,0.1245,0.042167,0.515
CUST-007192,0.00069,0.867052,0.5,0.454545,0.22,0.9303,0,3952.09,550,Finance,156,56,4,0.5409,0.3194,0.004333,0.73
CUST-007193,0.007343,0.895954,0.5,0.523636,0.52,0.8908,0,37209.72,588,Tourism,161,167,2,0.4851,0.3851,0.380333,0.8
CUST-007194,0.001997,0.086705,1.14,0.778182,0.45,1.0731,0,10486.5,728,Retail,21,127,10,0.8334,0.1666,0.0015,0.065
CUST-007195,0.001479,0.947977,6.1,0.821818,0.18,0.9001,1,7895.74,752,Healthcare,170,170,9,0.8216,0.1268,0.001333,0.24
CUST-007196,4.7e-05,0.855491,1.09,0.403636,0.45,1.1107,0,734.34,522,Retail,154,18,12,0.5951,0.3288,0.331417,0.86
CUST-007197,0.0018,0.83237,1.32,0.834545,0.18,0.8327,0,9499.25,759,Healthcare,150,75,6,0.8549,0.1123,0.138833,0.28
CUST-007198,0.009742,0.208092,8.5,0.825455,0.25,0.9878,0,49204.87,754,Telecom,42,22,4,0.7247,0.1618,0.152,0.12
CUST-007199,0.00327,0.439306,2.34,0.465455,0.2,0.9603,1,16847.04,556,Pharmaceuticals,82,132,3,0.4382,0.3668,0.239583,0.18
CUST-007200,0.01354,0.843931,2.84,0.925455,0.28,0.9808,1,68194.12,809,Energy,152,3,4,0.9344,0.0656,0.04225,0.035
CUST-007201,0.000455,0.907514,0.5,0.370909,0.2,0.9281,0,2774.11,504,Pharmaceuticals,163,189,2,0.5386,0.3312,0.274833,0.14
CUST-007202,0.001314,0.254335,0.5,0.521818,0.2,0.9566,0,7070.59,587,Pharmaceuticals,50,24,5,0.6585,0.2775,0.076083,0.99
CUST-007203,0.009402,0.83815,5.4,0.721818,0.22,0.933,1,47506.89,697,Finance,151,52,9,0.7772,0.2228,0.102917,0.82
CUST-007204,0.004083,0.352601,1.62,0.48,0.52,0.8909,1,20911.47,564,Tourism,67,67,6,0.5636,0.2833,0.174417,0.255
CUST-007205,0.0,0.942197,0.65,0.683636,0.52,0.8461,1,500.0,676,Tourism,169,123,2,0.6206,0.2081,0.124583,0.86
CUST-007206,0.001323,0.572254,2.24,0.68,0.25,0.8893,0,7116.78,674,Telecom,105,31,6,0.7278,0.2695,0.24375,0.84
CUST-007207,0.000394,0.294798,0.5,0.601818,0.28,0.9149,1,2472.19,631,Energy,57,53,9,0.523,0.2343,0.131417,0.605
CUST-007208,0.003087,0.104046,4.94,0.787273,0.48,0.9328,0,15931.82,733,Food & Beverage,24,189,4,0.7742,0.1499,0.137167,0.825
CUST-007209,0.0,0.624277,0.5,0.594545,0.25,0.9146,0,500.0,627,Telecom,114,121,1,0.6972,0.2733,0.193667,0.945
CUST-007210,0.006512,0.248555,0.5,0.678182,0.4,0.9009,0,33055.86,673,Logistics,49,186,2,0.7569,0.2431,0.049333,0.1
CUST-007211,0.016504,0.034682,2.18,0.843636,0.45,0.9914,1,83012.57,764,Retail,12,163,5,0.7662,0.1261,0.0725,0.15
CUST-007212,0.001184,0.988439,3.54,0.78,0.18,1.0656,0,6418.16,729,Healthcare,177,31,10,0.7934,0.1789,0.100333,0.02
CUST-007213,0.002436,0.67052,5.77,0.778182,0.18,0.7854,0,12679.94,728,Healthcare,122,185,7,0.8208,0.1792,0.089333,0.685
CUST-007214,0.000952,0.387283,0.5,0.427273,0.52,0.8911,0,5257.54,535,Tourism,73,76,8,0.5998,0.4002,0.109333,0.54
CUST-007215,0.104595,0.190751,1.63,0.730909,0.18,1.0194,0,523423.67,702,Healthcare,39,138,3,0.6485,0.1597,0.059,0.165
CUST-007216,0.062319,0.393064,1.25,0.476364,0.15,0.9203,0,312063.16,562,Education,74,84,9,0.6399,0.3302,0.364167,0.55
CUST-007217,0.043802,0.312139,5.45,0.401818,0.52,0.9087,1,219485.81,521,Tourism,60,146,2,0.4912,0.3188,0.19125,0.69
CUST-007218,0.195765,0.052023,1.84,0.621818,0.52,0.9654,0,979225.66,642,Tourism,15,108,4,0.6693,0.2773,0.265667,0.705
CUST-007219,0.059994,0.236994,3.95,0.470909,0.5,0.876,1,300442.03,559,Agriculture,47,56,4,0.6071,0.3929,0.32025,0.46
